p, res
72.600000, 7083395355862492500000000000000000000000000000000000000000000000000000000.000000
72.610000, 7405444406497682900000000000000000000000000000000000000000000000000000000.000000
72.620000, 7741785376803839000000000000000000000000000000000000000000000000000000000.000000
72.630000, 8093035506907287300000000000000000000000000000000000000000000000000000000.000000
72.640000, 8459837860358808400000000000000000000000000000000000000000000000000000000.000000
72.650000, 8842862363136562800000000000000000000000000000000000000000000000000000000.000000
72.660000, 9242806882366772700000000000000000000000000000000000000000000000000000000.000000
72.670000, 9660398346181429600000000000000000000000000000000000000000000000000000000.000000
72.680000, 10096393906160375000000000000000000000000000000000000000000000000000000000.000000
72.690000, 10551582143865437000000000000000000000000000000000000000000000000000000000.000000
72.700000, 11026784323013322000000000000000000000000000000000000000000000000000000000.000000
72.710000, 11522855688882430000000000000000000000000000000000000000000000000000000000.000000
72.720000, 12040686816597907000000000000000000000000000000000000000000000000000000000.000000
72.730000, 12581205009993043000000000000000000000000000000000000000000000000000000000.000000
72.740000, 13145375752788475000000000000000000000000000000000000000000000000000000000.000000
72.750000, 13734204213890430000000000000000000000000000000000000000000000000000000000.000000
72.760000, 14348736808659772000000000000000000000000000000000000000000000000000000000.000000
72.770000, 14990062818053680000000000000000000000000000000000000000000000000000000000.000000
72.780000, 15659316067606559000000000000000000000000000000000000000000000000000000000.000000
72.790000, 16357676668264295000000000000000000000000000000000000000000000000000000000.000000
72.800000, 17086372821147170000000000000000000000000000000000000000000000000000000000.000000
72.810000, 17846682688376808000000000000000000000000000000000000000000000000000000000.000000
72.820000, 18639936332164437000000000000000000000000000000000000000000000000000000000.000000
72.830000, 19467517724402439000000000000000000000000000000000000000000000000000000000.000000
72.840000, 20330866829092361000000000000000000000000000000000000000000000000000000000.000000
72.850000, 21231481759972144000000000000000000000000000000000000000000000000000000000.000000
72.860000, 22170921015795476000000000000000000000000000000000000000000000000000000000.000000
72.870000, 23150805795764180000000000000000000000000000000000000000000000000000000000.000000
72.880000, 24172822397680447000000000000000000000000000000000000000000000000000000000.000000
72.890000, 25238724701472107000000000000000000000000000000000000000000000000000000000.000000
72.900000, 26350336740772729000000000000000000000000000000000000000000000000000000000.000000
72.910000, 27509555365342839000000000000000000000000000000000000000000000000000000000.000000
72.920000, 28718352997167010000000000000000000000000000000000000000000000000000000000.000000
72.930000, 29978780483130362000000000000000000000000000000000000000000000000000000000.000000
72.940000, 31292970047249713000000000000000000000000000000000000000000000000000000000.000000
72.950000, 32663138345505618000000000000000000000000000000000000000000000000000000000.000000
72.960000, 34091589626389988000000000000000000000000000000000000000000000000000000000.000000
72.970000, 35580719000340479000000000000000000000000000000000000000000000000000000000.000000
72.980000, 37133015821332299000000000000000000000000000000000000000000000000000000000.000000
72.990000, 38751067183916624000000000000000000000000000000000000000000000000000000000.000000
73.000000, 40437561539129448000000000000000000000000000000000000000000000000000000000.000000
73.010000, 42195292432693764000000000000000000000000000000000000000000000000000000000.000000
73.020000, 44027162369068838000000000000000000000000000000000000000000000000000000000.000000
73.030000, 45936186804899035000000000000000000000000000000000000000000000000000000000.000000
73.040000, 47925498275559431000000000000000000000000000000000000000000000000000000000.000000
73.050000, 49998350658480153000000000000000000000000000000000000000000000000000000000.000000
73.060000, 52158123577056784000000000000000000000000000000000000000000000000000000000.000000
73.070000, 54408326948975672000000000000000000000000000000000000000000000000000000000.000000
73.080000, 56752605682856128000000000000000000000000000000000000000000000000000000000.000000
73.090000, 59194744527172984000000000000000000000000000000000000000000000000000000000.000000
73.100000, 61738673075473128000000000000000000000000000000000000000000000000000000000.000000
73.110000, 64388470931944567000000000000000000000000000000000000000000000000000000000.000000
73.120000, 67148373041436004000000000000000000000000000000000000000000000000000000000.000000
73.130000, 70022775188128367000000000000000000000000000000000000000000000000000000000.000000
73.140000, 73016239666993773000000000000000000000000000000000000000000000000000000000.000000
73.150000, 76133501132321300000000000000000000000000000000000000000000000000000000000.000000
73.160000, 79379472627547720000000000000000000000000000000000000000000000000000000000.000000
73.170000, 82759251800725105000000000000000000000000000000000000000000000000000000000.000000
73.180000, 86278127309845593000000000000000000000000000000000000000000000000000000000.000000
73.190000, 89941585422468040000000000000000000000000000000000000000000000000000000000.000000
73.200000, 93755316813889211000000000000000000000000000000000000000000000000000000000.000000
73.210000, 97725223568232989000000000000000000000000000000000000000000000000000000000.000000
73.220000, 101857426386765560000000000000000000000000000000000000000000000000000000000.000000
73.230000, 106158272007758440000000000000000000000000000000000000000000000000000000000.000000
73.240000, 110634340842187550000000000000000000000000000000000000000000000000000000000.000000
73.250000, 115292454829486620000000000000000000000000000000000000000000000000000000000.000000
73.260000, 120139685517597220000000000000000000000000000000000000000000000000000000000.000000
73.270000, 125183362371430670000000000000000000000000000000000000000000000000000000000.000000
73.280000, 130431081313815840000000000000000000000000000000000000000000000000000000000.000000
73.290000, 135890713502935620000000000000000000000000000000000000000000000000000000000.000000
73.300000, 141570414350146230000000000000000000000000000000000000000000000000000000000.000000
73.310000, 147478632781947210000000000000000000000000000000000000000000000000000000000.000000
73.320000, 153624120749720220000000000000000000000000000000000000000000000000000000000.000000
73.330000, 160015942990843220000000000000000000000000000000000000000000000000000000000.000000
73.340000, 166663487044375860000000000000000000000000000000000000000000000000000000000.000000
73.350000, 173576473524572130000000000000000000000000000000000000000000000000000000000.000000
73.360000, 180764966655138020000000000000000000000000000000000000000000000000000000000.000000
73.370000, 188239385066944190000000000000000000000000000000000000000000000000000000000.000000
73.380000, 196010512861618940000000000000000000000000000000000000000000000000000000000.000000
73.390000, 204089510943339690000000000000000000000000000000000000000000000000000000000.000000
73.400000, 212487928620529850000000000000000000000000000000000000000000000000000000000.000000
73.410000, 221217715479141980000000000000000000000000000000000000000000000000000000000.000000
73.420000, 230291233528685990000000000000000000000000000000000000000000000000000000000.000000
73.430000, 239721269621742230000000000000000000000000000000000000000000000000000000000.000000
73.440000, 249521048147407520000000000000000000000000000000000000000000000000000000000.000000
73.450000, 259704243998514950000000000000000000000000000000000000000000000000000000000.000000
73.460000, 270284995812030520000000000000000000000000000000000000000000000000000000000.000000
73.470000, 281277919481506840000000000000000000000000000000000000000000000000000000000.000000
